#eta	order
0.000000	0.967015
0.314159	0.956435
0.628319	0.918711
0.942478	0.889936
1.256637	0.845625
1.570796	0.747531
1.884956	0.578723
2.199115	0.531668
2.513274	0.494292
2.827433	0.455327
3.141593	0.416786
3.455752	0.375323
3.769911	0.332357
4.084070	0.291866
4.398230	0.247846
4.712389	0.206958
5.026548	0.169220
5.340708	0.136222
5.654867	0.109383
5.969026	0.093937
