#eta	order
0.000000	0.029988
0.100000	0.330364
0.200000	0.105708
0.300000	0.263074
0.400000	0.126249
0.500000	0.080105
0.600000	0.069135
0.700000	0.148838
0.800000	0.112093
0.900000	0.183038
1.000000	0.197770
1.100000	0.225139
1.200000	0.226310
1.300000	0.067659
1.400000	0.174684
1.500000	0.170958
1.600000	0.176110
1.700000	0.156099
1.800000	0.157124
1.900000	0.167986
