#eta	order
0.000000	0.999830
0.314159	0.995126
0.628319	0.980279
0.942478	0.955578
1.256637	0.918260
1.570796	0.867313
1.884956	0.798522
2.199115	0.707144
2.513274	0.587065
2.827433	0.455133
3.141593	0.352517
3.455752	0.279889
3.769911	0.246050
4.084070	0.212070
4.398230	0.187744
4.712389	0.168226
5.026548	0.156739
5.340708	0.148777
5.654867	0.142400
5.969026	0.141330
