#eta	order
0.000000	0.432088
0.314159	0.490587
0.628319	0.664897
0.942478	0.769367
1.256637	0.784775
1.570796	0.729976
1.884956	0.412069
2.199115	0.189432
2.513274	0.159281
2.827433	0.150916
3.141593	0.145857
3.455752	0.143249
3.769911	0.141221
4.084070	0.141112
4.398230	0.141746
4.712389	0.141306
5.026548	0.140880
5.340708	0.141115
5.654867	0.139547
5.969026	0.140292
