#eta	order
0.000000	0.456242
0.314159	0.541216
0.628319	0.684742
0.942478	0.801188
1.256637	0.816308
1.570796	0.742282
1.884956	0.469753
2.199115	0.208630
2.513274	0.163015
2.827433	0.149822
3.141593	0.146307
3.455752	0.144709
3.769911	0.143861
4.084070	0.142559
4.398230	0.142970
4.712389	0.141117
5.026548	0.140445
5.340708	0.139970
5.654867	0.139610
5.969026	0.139619
