#eta	order
0.000000	0.999912
0.314159	0.995016
0.628319	0.980562
0.942478	0.955154
1.256637	0.918662
1.570796	0.871433
1.884956	0.812013
2.199115	0.732397
2.513274	0.636004
2.827433	0.497428
3.141593	0.390414
3.455752	0.315706
3.769911	0.258473
4.084070	0.223628
4.398230	0.194864
4.712389	0.176960
5.026548	0.163942
5.340708	0.152154
5.654867	0.145394
5.969026	0.141241
