#eta	order
0.000000	0.393445
0.314159	0.443164
0.628319	0.652814
0.942478	0.737932
1.256637	0.793079
1.570796	0.684770
1.884956	0.360827
2.199115	0.184230
2.513274	0.156057
2.827433	0.147178
3.141593	0.144222
3.455752	0.142199
3.769911	0.141827
4.084070	0.141877
4.398230	0.140951
4.712389	0.141333
5.026548	0.141614
5.340708	0.140882
5.654867	0.141046
5.969026	0.140162
