#eta	order
0.000000	0.444167
0.314159	0.485497
0.628319	0.700204
0.942478	0.797139
1.256637	0.811024
1.570796	0.742573
1.884956	0.473890
2.199115	0.207177
2.513274	0.160580
2.827433	0.149004
3.141593	0.147926
3.455752	0.144258
3.769911	0.142464
4.084070	0.143571
4.398230	0.140667
4.712389	0.140077
5.026548	0.139560
5.340708	0.138907
5.654867	0.140993
5.969026	0.141925
