#eta	order
0.000000	0.999948
0.314159	0.995100
0.628319	0.979839
0.942478	0.955360
1.256637	0.920167
1.570796	0.870993
1.884956	0.810492
2.199115	0.733430
2.513274	0.630088
2.827433	0.506402
3.141593	0.387920
3.455752	0.315120
3.769911	0.259252
4.084070	0.226110
4.398230	0.200218
4.712389	0.176299
5.026548	0.161048
5.340708	0.151246
5.654867	0.143792
5.969026	0.141395
