#eta	order
0.000000	0.999987
0.314159	0.995151
0.628319	0.980127
0.942478	0.956007
1.256637	0.919559
1.570796	0.872885
1.884956	0.807877
2.199115	0.723209
2.513274	0.626267
2.827433	0.492984
3.141593	0.383015
3.455752	0.307721
3.769911	0.254297
4.084070	0.218801
4.398230	0.194495
4.712389	0.175374
5.026548	0.160389
5.340708	0.151685
5.654867	0.146132
5.969026	0.140099
