#eta	order
0.000000	0.356679
0.314159	0.471192
0.628319	0.595174
0.942478	0.737741
1.256637	0.759789
1.570796	0.627125
1.884956	0.264634
2.199115	0.167156
2.513274	0.153055
2.827433	0.147830
3.141593	0.144078
3.455752	0.140848
3.769911	0.141556
4.084070	0.140395
4.398230	0.141136
4.712389	0.140722
5.026548	0.141506
5.340708	0.139534
5.654867	0.140180
5.969026	0.139541
