#eta	order
0.000000	0.999918
0.314159	0.995108
0.628319	0.980325
0.942478	0.954034
1.256637	0.916856
1.570796	0.859460
1.884956	0.778861
2.199115	0.670956
2.513274	0.532988
2.827433	0.400193
3.141593	0.314372
3.455752	0.251637
3.769911	0.220159
4.084070	0.192467
4.398230	0.174627
4.712389	0.159682
5.026548	0.153073
5.340708	0.146498
5.654867	0.142567
5.969026	0.141084
