#eta	order
0.000000	0.303467
0.314159	0.387808
0.628319	0.533095
0.942478	0.626830
1.256637	0.583404
1.570796	0.312510
1.884956	0.165488
2.199115	0.153065
2.513274	0.145109
2.827433	0.144389
3.141593	0.140188
3.455752	0.140576
3.769911	0.140698
4.084070	0.142179
4.398230	0.139487
4.712389	0.140864
5.026548	0.139908
5.340708	0.139295
5.654867	0.139475
5.969026	0.140471
