#eta	order
0.000000	0.433395
0.314159	0.494150
0.628319	0.611927
0.942478	0.730431
1.256637	0.811502
1.570796	0.713270
1.884956	0.426879
2.199115	0.189825
2.513274	0.156042
2.827433	0.150092
3.141593	0.147287
3.455752	0.142205
3.769911	0.142265
4.084070	0.141270
4.398230	0.141946
4.712389	0.141461
5.026548	0.140747
5.340708	0.140614
5.654867	0.139988
5.969026	0.140145
