#eta	order
0.000000	0.416437
0.314159	0.487635
0.628319	0.647016
0.942478	0.755651
1.256637	0.789630
1.570796	0.705149
1.884956	0.402978
2.199115	0.185512
2.513274	0.159730
2.827433	0.148985
3.141593	0.144452
3.455752	0.143901
3.769911	0.142907
4.084070	0.141119
4.398230	0.141727
4.712389	0.140553
5.026548	0.140252
5.340708	0.140119
5.654867	0.140307
5.969026	0.140441
