#eta	order
0.000000	0.373720
0.314159	0.451448
0.628319	0.569907
0.942478	0.729004
1.256637	0.737652
1.570796	0.637084
1.884956	0.295698
2.199115	0.167387
2.513274	0.153923
2.827433	0.147598
3.141593	0.146063
3.455752	0.141793
3.769911	0.141682
4.084070	0.140626
4.398230	0.142806
4.712389	0.141497
5.026548	0.140361
5.340708	0.140726
5.654867	0.140847
5.969026	0.140652
