#eta	order
0.000000	0.999047
0.314159	0.995134
0.628319	0.980296
0.942478	0.954996
1.256637	0.919057
1.570796	0.872206
1.884956	0.800664
2.199115	0.720790
2.513274	0.607964
2.827433	0.473504
3.141593	0.373697
3.455752	0.296658
3.769911	0.250969
4.084070	0.212534
4.398230	0.193412
4.712389	0.171597
5.026548	0.159774
5.340708	0.151160
5.654867	0.144045
5.969026	0.141096
