#eta	order
0.000000	0.340555
0.314159	0.431793
0.628319	0.555857
0.942478	0.689271
1.256637	0.710500
1.570796	0.531972
1.884956	0.222004
2.199115	0.162005
2.513274	0.151805
2.827433	0.145876
3.141593	0.143980
3.455752	0.143091
3.769911	0.142633
4.084070	0.140199
4.398230	0.140352
4.712389	0.141392
5.026548	0.139905
5.340708	0.141686
5.654867	0.140856
5.969026	0.140251
