#eta	order
0.000000	0.378460
0.314159	0.434802
0.628319	0.615352
0.942478	0.714454
1.256637	0.725759
1.570796	0.587752
1.884956	0.236815
2.199115	0.162684
2.513274	0.153621
2.827433	0.147271
3.141593	0.141960
3.455752	0.144511
3.769911	0.142350
4.084070	0.141114
4.398230	0.140712
4.712389	0.141343
5.026548	0.140725
5.340708	0.139821
5.654867	0.138734
5.969026	0.139522
