#eta	order
0.000000	0.442307
0.314159	0.497024
0.628319	0.626956
0.942478	0.765724
1.256637	0.803125
1.570796	0.720545
1.884956	0.455829
2.199115	0.193010
2.513274	0.158643
2.827433	0.151038
3.141593	0.147379
3.455752	0.145324
3.769911	0.142353
4.084070	0.142227
4.398230	0.141306
4.712389	0.141312
5.026548	0.140173
5.340708	0.140900
5.654867	0.138884
5.969026	0.138726
