#eta	order
0.000000	0.999999
0.314159	0.995118
0.628319	0.980212
0.942478	0.955947
1.256637	0.918242
1.570796	0.869291
1.884956	0.804737
2.199115	0.724454
2.513274	0.620136
2.827433	0.481135
3.141593	0.381800
3.455752	0.302193
3.769911	0.252151
4.084070	0.218253
4.398230	0.192942
4.712389	0.174921
5.026548	0.159565
5.340708	0.151418
5.654867	0.144263
5.969026	0.141263
