#eta	order
0.000000	0.471894
0.314159	0.561939
0.628319	0.693749
0.942478	0.833209
1.256637	0.819022
1.570796	0.770051
1.884956	0.522125
2.199115	0.226995
2.513274	0.163870
2.827433	0.152129
3.141593	0.147677
3.455752	0.143581
3.769911	0.143560
4.084070	0.141211
4.398230	0.141381
4.712389	0.140324
5.026548	0.140281
5.340708	0.140267
5.654867	0.141905
5.969026	0.140782
