#eta	order
0.000000	0.414568
0.314159	0.472425
0.628319	0.613674
0.942478	0.740273
1.256637	0.774172
1.570796	0.678792
1.884956	0.335816
2.199115	0.177544
2.513274	0.152929
2.827433	0.149374
3.141593	0.146280
3.455752	0.141879
3.769911	0.142812
4.084070	0.139286
4.398230	0.140875
4.712389	0.140332
5.026548	0.140966
5.340708	0.140173
5.654867	0.140606
5.969026	0.139292
