#eta	order
0.000000	0.999969
0.314159	0.994997
0.628319	0.980443
0.942478	0.955563
1.256637	0.919011
1.570796	0.870488
1.884956	0.805294
2.199115	0.715683
2.513274	0.598330
2.827433	0.461180
3.141593	0.356720
3.455752	0.287908
3.769911	0.243942
4.084070	0.208621
4.398230	0.189015
4.712389	0.173331
5.026548	0.159145
5.340708	0.150366
5.654867	0.144170
5.969026	0.141804
