#eta	order
0.000000	0.441559
0.314159	0.525198
0.628319	0.665163
0.942478	0.800842
1.256637	0.808795
1.570796	0.750485
1.884956	0.494431
2.199115	0.209273
2.513274	0.161939
2.827433	0.149706
3.141593	0.146332
3.455752	0.143926
3.769911	0.144177
4.084070	0.140979
4.398230	0.141669
4.712389	0.140345
5.026548	0.139981
5.340708	0.140478
5.654867	0.141059
5.969026	0.141279
