#eta	order
0.000000	0.999966
0.314159	0.995137
0.628319	0.980242
0.942478	0.955172
1.256637	0.919260
1.570796	0.864924
1.884956	0.789886
2.199115	0.701654
2.513274	0.586619
2.827433	0.460788
3.141593	0.361622
3.455752	0.286314
3.769911	0.243023
4.084070	0.208400
4.398230	0.184961
4.712389	0.171131
5.026548	0.158589
5.340708	0.149017
5.654867	0.143326
5.969026	0.141134
